date,open,high,low,close,volume
2017-07-18T09:14:00.000000,9832.7,9832.7,9832.7,9832.7,0
2017-07-18T09:15:00.000000,9863.5,9863.5,9863.5,9863.5,0
2017-07-18T09:16:00.000000,9861.0,9861.0,9861.0,9861.0,0
2017-07-18T09:17:00.000000,9854.15,9854.15,9854.15,9854.15,0
2017-07-18T09:18:00.000000,9853.25,9853.25,9853.25,9853.25,0
2017-07-18T09:19:00.000000,9856.2,9856.2,9856.2,9856.2,0
2017-07-18T09:20:00.000000,9862.0,9862.0,9862.0,9862.0,0
2017-07-18T09:21:00.000000,9866.95,9866.95,9866.95,9866.95,0
2017-07-18T09:22:00.000000,9864.75,9864.75,9864.75,9864.75,0
2017-07-18T09:23:00.000000,9868.15,9868.15,9868.15,9868.15,0
2017-07-18T09:24:00.000000,9871.3,9871.3,9871.3,9871.3,0
2017-07-18T09:25:00.000000,9871.1,9871.1,9871.1,9871.1,0
2017-07-18T09:26:00.000000,9868.45,9868.45,9868.45,9868.45,0
2017-07-18T09:27:00.000000,9871.3,9871.3,9871.3,9871.3,0
2017-07-18T09:28:00.000000,9869.45,9869.45,9869.45,9869.45,0
2017-07-18T09:29:00.000000,9871.55,9871.55,9871.55,9871.55,0
2017-07-18T09:30:00.000000,9870.3,9870.3,9870.3,9870.3,0
2017-07-18T09:31:00.000000,9866.4,9866.4,9866.4,9866.4,0
2017-07-18T09:32:00.000000,9866.6,9866.6,9866.6,9866.6,0
2017-07-18T09:33:00.000000,9871.3,9871.3,9871.3,9871.3,0
2017-07-18T09:34:00.000000,9873.05,9873.05,9873.05,9873.05,0
2017-07-18T09:35:00.000000,9876.55,9876.55,9876.55,9876.55,0
2017-07-18T09:36:00.000000,9877.1,9877.1,9877.1,9877.1,0
2017-07-18T09:37:00.000000,9876.5,9876.5,9876.5,9876.5,0
2017-07-18T09:38:00.000000,9873.8,9873.8,9873.8,9873.8,0
2017-07-18T09:39:00.000000,9875.85,9875.85,9875.85,9875.85,0
2017-07-18T09:40:00.000000,9877.65,9877.65,9877.65,9877.65,0
2017-07-18T09:41:00.000000,9876.0,9876.0,9876.0,9876.0,0
2017-07-18T09:42:00.000000,9872.75,9872.75,9872.75,9872.75,0
2017-07-18T09:43:00.000000,9870.45,9870.45,9870.45,9870.45,0
2017-07-18T09:44:00.000000,9871.7,9871.7,9871.7,9871.7,0
2017-07-18T09:45:00.000000,9872.35,9872.35,9872.35,9872.35,0
2017-07-18T09:46:00.000000,9873.95,9873.95,9873.95,9873.95,0
2017-07-18T09:47:00.000000,9876.6,9876.6,9876.6,9876.6,0
2017-07-18T09:48:00.000000,9878.6,9878.6,9878.6,9878.6,0
2017-07-18T09:49:00.000000,9876.95,9876.95,9876.95,9876.95,0
2017-07-18T09:50:00.000000,9883.2,9883.2,9883.2,9883.2,0
2017-07-18T09:51:00.000000,9881.95,9881.95,9881.95,9881.95,0
2017-07-18T09:52:00.000000,9884.45,9884.45,9884.45,9884.45,0
2017-07-18T09:53:00.000000,9881.95,9881.95,9881.95,9881.95,0
2017-07-18T09:54:00.000000,9880.35,9880.35,9880.35,9880.35,0
2017-07-18T09:55:00.000000,9883.75,9883.75,9883.75,9883.75,0
2017-07-18T09:56:00.000000,9881.2,9881.2,9881.2,9881.2,0
2017-07-18T09:57:00.000000,9877.55,9877.55,9877.55,9877.55,0
2017-07-18T09:58:00.000000,9876.0,9876.0,9876.0,9876.0,0
2017-07-18T09:59:00.000000,9876.4,9876.4,9876.4,9876.4,0
2017-07-18T10:00:00.000000,9877.25,9877.25,9877.25,9877.25,0
2017-07-18T10:01:00.000000,9876.3,9876.3,9876.3,9876.3,0
2017-07-18T10:02:00.000000,9876.6,9876.6,9876.6,9876.6,0
2017-07-18T10:03:00.000000,9875.65,9875.65,9875.65,9875.65,0
2017-07-18T10:04:00.000000,9875.7,9875.7,9875.7,9875.7,0
2017-07-18T10:05:00.000000,9874.65,9874.65,9874.65,9874.65,0
2017-07-18T10:06:00.000000,9873.8,9873.8,9873.8,9873.8,0
2017-07-18T10:07:00.000000,9875.55,9875.55,9875.55,9875.55,0
2017-07-18T10:08:00.000000,9876.35,9876.35,9876.35,9876.35,0
2017-07-18T10:09:00.000000,9876.7,9876.7,9876.7,9876.7,0
2017-07-18T10:10:00.000000,9873.6,9873.6,9873.6,9873.6,0
2017-07-18T10:11:00.000000,9875.3,9875.3,9875.3,9875.3,0
2017-07-18T10:12:00.000000,9877.2,9877.2,9877.2,9877.2,0
2017-07-18T10:13:00.000000,9875.55,9875.55,9875.55,9875.55,0
2017-07-18T10:14:00.000000,9873.35,9873.35,9873.35,9873.35,0
2017-07-18T10:15:00.000000,9872.75,9872.75,9872.75,9872.75,0
2017-07-18T10:16:00.000000,9874.5,9874.5,9874.5,9874.5,0
2017-07-18T10:17:00.000000,9873.45,9873.45,9873.45,9873.45,0
2017-07-18T10:18:00.000000,9871.95,9871.95,9871.95,9871.95,0
2017-07-18T10:19:00.000000,9871.45,9871.45,9871.45,9871.45,0
2017-07-18T10:20:00.000000,9873.15,9873.15,9873.15,9873.15,0
2017-07-18T10:21:00.000000,9873.7,9873.7,9873.7,9873.7,0
2017-07-18T10:22:00.000000,9873.85,9873.85,9873.85,9873.85,0
2017-07-18T10:23:00.000000,9874.15,9874.15,9874.15,9874.15,0
2017-07-18T10:24:00.000000,9875.55,9875.55,9875.55,9875.55,0
2017-07-18T10:25:00.000000,9875.65,9875.65,9875.65,9875.65,0
2017-07-18T10:26:00.000000,9872.15,9872.15,9872.15,9872.15,0
2017-07-18T10:27:00.000000,9873.9,9873.9,9873.9,9873.9,0
